시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201910,8,"47,300",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201910,18,"42,000",4,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201910,19,"45,800",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201910,24,"64,400",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201910,25,"44,500",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201910,26,"46,200",13,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201910,26,"45,000",14,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,5,"44,400",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,5,"47,000",19,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,9,"44,500",7,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201911,11,"46,000",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,13,"46,000",7,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,14,"40,500",2,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,16,"44,000",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201911,18,"45,900",14,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201911,19,"46,000",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201911,19,"46,000",23,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201911,19,"47,000",22,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,20,"46,850",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201911,20,"46,700",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,21,"46,500",19,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,22,"42,800",2,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,22,"45,400",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,23,"46,900",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,23,"48,200",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,23,"45,000",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,24,"45,800",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201911,25,"46,800",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,28,"46,500",16,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201911,28,"45,500",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201911,29,"47,000",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201911,30,"45,000",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,2,"42,000",1,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,6,"46,800",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201912,12,"47,200",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,12,"46,000",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201912,14,"42,300",1,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,18,"46,500",19,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201912,21,"49,500",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201912,21,"50,000",11,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,21,"45,000",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,21,"45,800",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201912,23,"49,900",13,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201912,23,"64,700",18,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201912,24,"49,500",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201912,30,"45,800",5,2014,원도안로 100,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201901,2,"49,000",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201901,4,"34,500",1,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201901,15,"51,500",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201901,19,"52,000",21,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201902,7,"42,200",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201902,8,"52,500",23,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201902,8,"42,000",7,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201902,15,"41,000",9,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201902,26,"49,500",23,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201903,2,"51,100",8,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201903,4,"52,000",25,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201903,21,"51,500",7,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201903,27,"42,200",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201904,2,"41,500",25,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201904,3,"51,900",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201904,5,"43,000",2,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201904,9,"51,500",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201904,11,"43,000",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201904,12,"48,400",6,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201904,12,"53,000",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201904,16,"49,500",28,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201904,24,"35,800",1,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201904,26,"50,000",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201905,6,"41,400",31,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201905,16,"55,000",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201905,16,"53,300",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201905,17,"48,800",3,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201905,27,"52,800",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201906,1,"52,500",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201906,10,"51,500",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201906,11,"50,000",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201906,13,"51,800",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201906,15,"49,000",7,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201906,17,"48,500",5,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201906,24,"43,000",20,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201907,2,"52,000",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201907,2,"53,300",13,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201907,11,"52,500",34,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201907,13,"41,900",29,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201907,24,"41,800",8,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201907,25,"50,900",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201907,26,"53,800",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201907,26,"52,500",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201908,1,"53,800",13,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201908,3,"51,500",23,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201908,5,"53,000",31,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201908,10,"54,500",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201908,14,"43,200",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201908,15,"43,700",16,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201908,20,"55,200",25,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201908,22,"42,800",25,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201908,23,"52,000",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201908,24,"42,900",25,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201908,25,"42,000",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201908,26,"43,700",28,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201908,27,"44,500",33,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201908,28,"52,700",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201908,29,"47,400",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201908,31,"54,700",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201909,3,"50,000",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201909,7,"53,100",4,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201909,7,"53,800",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201909,10,"55,000",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201909,11,"50,000",18,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201909,11,"55,000",18,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201909,16,"54,400",7,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201909,19,"47,300",13,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201909,20,"41,000",9,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201909,20,"54,500",16,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201909,21,"43,000",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201909,21,"43,300",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201909,21,"49,300",20,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201909,21,"55,500",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201909,21,"45,000",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201909,26,"54,300",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201909,27,"56,300",18,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201909,27,"44,300",18,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201909,28,"54,500",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201909,28,"50,000",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201909,30,"43,700",25,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201910,3,"55,000",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201910,5,"54,000",6,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201910,6,"56,500",23,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201910,7,"42,000",5,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201910,10,"43,500",28,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201910,12,"53,300",7,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201910,12,"46,000",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201910,12,"42,000",3,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201910,14,"54,300",20,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201910,16,"50,800",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201910,18,"44,000",20,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201910,19,"50,800",28,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201910,19,"57,300",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201910,22,"58,500",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201910,22,"57,500",9,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201910,22,"54,500",9,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201910,23,"58,900",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201910,23,"49,800",6,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201910,24,"55,000",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201910,25,"57,700",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201910,26,"50,300",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201910,26,"51,500",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201910,26,"58,000",28,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201910,28,"59,000",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201911,2,"43,200",5,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201911,2,"51,000",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201911,3,"50,000",2,2014,도안동로 77,
