시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201808,1,"32,000",2,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201808,5,"37,000",7,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201808,15,"33,700",3,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201808,16,"36,800",7,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201808,27,"35,000",7,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201809,1,"38,000",14,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201809,3,"39,900",13,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201809,5,"39,600",10,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201809,8,"41,700",19,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201809,9,"37,500",19,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201809,10,"40,000",10,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201809,11,"38,300",25,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201809,11,"40,000",6,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201809,12,"38,800",20,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201809,13,"33,500",2,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201809,14,"39,000",23,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201809,15,"33,000",2,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201809,17,"33,000",2,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201809,22,"35,300",2,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201809,30,"41,000",15,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201810,6,"43,000",9,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201810,9,"40,000",23,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201810,10,"43,000",16,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201810,13,"33,500",1,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201810,13,"33,900",1,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201810,13,"42,800",21,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201810,20,"42,000",12,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201810,22,"33,500",1,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9199,201811,8,"44,800",10,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201811,14,"36,600",2,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201811,17,"41,000",7,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.9542,201811,24,"41,400",8,2012,도안북로 125,
대전광역시 서구 도안동,965,965,0,금성백조예미지,84.8163,201812,5,"42,000",5,2012,도안북로 125,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201801,2,"34,500",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201801,4,"31,000",20,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201801,13,"32,600",3,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201801,14,"37,300",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201801,16,"33,700",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201801,31,"40,000",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201802,1,"34,300",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201802,14,"34,500",20,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201802,19,"35,000",3,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201803,6,"33,850",18,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201803,12,"34,500",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201803,13,"34,100",15,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201803,23,"35,500",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201803,24,"34,000",7,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201803,30,"34,900",19,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201804,4,"34,800",13,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201804,7,"34,500",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201804,12,"45,000",23,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201804,14,"34,900",15,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201804,28,"34,100",22,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201804,30,"33,500",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201805,20,"34,500",23,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201805,21,"35,200",13,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201805,22,"34,000",14,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201805,27,"34,000",14,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201806,2,"36,500",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201806,2,"46,000",25,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201806,7,"35,000",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201806,14,"47,900",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201806,18,"48,300",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201806,25,"32,950",3,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201807,13,"34,800",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201807,19,"37,500",14,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201807,28,"35,500",16,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201807,29,"34,100",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201808,4,"34,700",4,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,4,"36,000",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,5,"48,000",25,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,9,"35,200",24,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201808,10,"36,400",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,13,"35,800",16,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,13,"35,200",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,15,"34,700",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,17,"36,000",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,17,"37,000",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201808,18,"35,800",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,18,"36,700",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201808,18,"37,400",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,19,"35,900",14,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201808,21,"36,150",11,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201808,21,"38,200",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,22,"35,500",7,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,23,"34,500",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,25,"35,000",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,26,"34,500",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,26,"34,800",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201808,26,"33,500",2,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,27,"34,500",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,28,"37,000",15,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,28,"34,000",3,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201808,31,"35,900",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201808,31,"34,400",4,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201809,4,"38,300",17,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201809,7,"36,500",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201809,7,"32,500",1,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201809,8,"35,000",2,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201809,8,"37,000",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201809,13,"38,800",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201809,14,"38,500",9,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201809,14,"36,500",20,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201809,16,"38,700",11,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201809,17,"40,000",19,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201809,18,"39,500",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201809,19,"34,900",2,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201809,21,"38,000",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201809,29,"40,000",20,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201810,6,"37,000",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201810,9,"38,900",5,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201810,13,"40,500",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201810,17,"41,900",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201810,17,"35,000",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201810,19,"39,700",10,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201810,19,"40,800",8,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201810,20,"42,000",13,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201810,25,"37,700",4,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201810,25,"42,000",21,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201810,27,"43,000",12,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9823,201810,29,"40,000",20,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201810,29,"42,500",23,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201810,29,"43,500",15,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201811,2,"41,000",6,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201811,2,"36,000",2,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201811,2,"35,700",18,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201811,3,"43,300",16,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9572,201811,9,"40,000",23,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201811,9,"44,800",7,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9331,201811,16,"56,000",25,2014,원도안로 100,
대전광역시 서구 도안동,1373,1373,0,도안 베르디움,84.9317,201811,22,"45,000",7,2014,원도안로 100,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201801,3,"40,500",31,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201801,6,"38,250",3,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201801,11,"32,800",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201801,13,"39,500",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201801,15,"36,400",6,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201801,15,"32,900",3,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201801,19,"37,400",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201801,22,"36,000",2,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201801,23,"32,500",5,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201801,30,"30,500",2,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201801,30,"39,500",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201802,1,"32,000",5,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201802,6,"33,000",31,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201802,10,"33,400",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201802,10,"36,800",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201802,21,"41,000",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201802,22,"37,000",28,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201802,23,"36,500",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201802,24,"38,700",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201802,24,"33,000",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201802,24,"38,000",7,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201802,26,"27,400",1,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201802,27,"33,500",32,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201803,1,"40,500",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201803,3,"37,800",29,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201803,11,"29,000",1,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201803,17,"33,900",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201803,19,"33,900",33,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201803,20,"34,000",20,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201803,24,"39,700",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201803,27,"39,000",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201803,29,"41,000",22,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201804,2,"40,500",8,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201804,9,"31,900",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201804,10,"36,800",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201804,11,"40,400",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201804,12,"39,700",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201804,14,"40,400",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201804,28,"41,100",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201805,1,"31,700",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201805,2,"33,500",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201805,4,"40,400",16,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201805,12,"34,000",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201805,18,"34,000",23,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201805,19,"40,000",34,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201805,24,"34,000",4,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201805,26,"37,200",3,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201805,29,"34,000",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201806,6,"36,800",18,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,9,"38,500",13,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,9,"36,450",31,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201806,12,"41,500",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,16,"37,000",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201806,18,"37,600",15,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201806,20,"41,500",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201806,22,"33,900",18,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201806,23,"34,300",17,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201806,23,"39,000",24,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201806,23,"38,250",29,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201806,25,"33,500",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,25,"38,200",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,26,"37,800",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,26,"36,650",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201806,26,"41,800",32,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201806,26,"40,300",4,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201806,27,"39,900",26,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201806,29,"41,300",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201806,30,"39,200",9,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.8929,201806,30,"36,600",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201806,30,"40,900",34,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201807,2,"40,500",12,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,78.0199,201807,3,"37,500",19,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201807,4,"40,000",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201807,4,"41,000",9,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201807,7,"33,200",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.4136,201807,7,"34,100",10,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201807,7,"29,500",1,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201807,7,"41,500",27,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,70.143,201807,11,"34,000",11,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201807,13,"41,500",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.994,201807,14,"41,000",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.9938,201807,16,"41,200",14,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201807,16,"41,400",16,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201807,16,"41,000",12,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201807,16,"39,000",6,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.984,201807,17,"40,000",4,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201807,17,"41,500",30,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.981,201807,18,"42,000",16,2014,도안동로 77,
대전광역시 서구 도안동,1564,1564,0,도안18단지린풀하우스,84.974,201807,19,"39,500",4,2014,도안동로 77,
